2913110.0	  885.6	  548.8	 1337.0	  898.8	  554.2	 1991.0	   -3.2	    3.7	    0.2	    1.9	  44.80	  44.60	.
2913112.0	  885.4	  548.6	 1336.0	  898.8	  554.1	 1991.0	   -2.8	    1.3	    0.9	    4.9	  44.90	  44.60	.
2913114.0	  885.2	  548.8	 1336.0	  899.0	  555.3	 1991.0	   -2.8	   -0.4	    1.1	    6.4	  44.90	  44.60	.
2913116.0	  884.9	  548.6	 1336.0	  899.1	  555.6	 1989.0	   -2.8	   -0.2	    1.1	    4.9	  44.90	  44.60	.
2913118.0	  884.6	  548.6	 1337.0	  899.1	  556.1	 1989.0	   -2.6	    0.9	    0.9	    3.0	  44.90	  44.60	.
2913120.0	  884.5	  548.7	 1337.0	  899.3	  555.9	 1989.0	   -1.9	    2.8	    0.7	    4.7	  44.90	  44.60	.
2913122.0	  884.2	  549.2	 1337.0	  899.3	  556.6	 1990.0	   -1.1	    4.5	    0.0	    5.8	  44.90	  44.60	.
2913124.0	  884.3	  549.5	 1337.0	  899.3	  557.6	 1991.0	   -1.3	    5.2	   -0.7	    4.9	  44.90	  44.60	.
2913126.0	  884.2	  550.2	 1338.0	  899.1	  557.5	 1992.0	   -1.7	    3.6	   -1.1	    1.9	  44.90	  44.60	.
2913128.0	  883.8	  550.5	 1338.0	  899.1	  557.6	 1992.0	   -1.7	   -0.2	   -1.3	   -0.4	  44.90	  44.60	.
2913130.0	  883.8	  550.1	 1338.0	  898.9	  557.6	 1992.0	   -2.0	   -2.8	   -1.5	   -0.4	  44.90	  44.60	.
2913132.0	  883.8	  549.5	 1338.0	  898.8	  557.3	 1996.0	   -3.5	   -3.2	   -0.9	    0.0	  44.90	  44.60	.
2913134.0	  883.1	  549.7	 1337.0	  898.6	  557.6	 1996.0	   -4.3	   -2.4	   -0.2	    0.0	  44.90	  44.60	.
2913136.0	  882.6	  549.2	 1337.0	  898.9	  557.6	 1996.0	   -2.4	   -2.4	    0.0	   -0.9	  44.90	  44.60	.
2913138.0	  882.7	  549.1	 1337.0	  898.7	  557.3	 1995.0	    0.0	   -3.2	   -0.6	   -2.1	  44.90	  44.60	.
2913140.0	  882.9	  548.8	 1338.0	  898.7	  557.1	 1995.0	    1.5	   -3.6	   -0.9	   -3.4	  44.80	  44.60	.
2913142.0	  882.8	  548.4	 1337.0	  898.5	  557.0	 1994.0	    2.0	   -5.6	   -0.2	   -4.1	  44.80	  44.60	.
2913144.0	  883.3	  548.0	 1338.0	  898.6	  556.1	 1994.0	    2.6	   -8.0	    0.7	   -3.9	  44.80	  44.60	.
2913146.0	  883.4	  546.9	 1339.0	  898.7	  556.1	 1993.0	    2.4	   -8.8	    1.3	   -4.3	  44.80	  44.60	.
2913148.0	  883.7	  546.0	 1339.0	  898.9	  555.9	 1992.0	    2.2	   -7.3	    1.3	   -6.5	  44.80	  44.60	.
2913150.0	  883.7	  545.7	 1339.0	  898.9	  554.9	 1992.0	    3.0	   -4.5	    1.9	   -8.6	  44.80	  44.60	.
2913152.0	  884.2	  545.3	 1339.0	  899.1	  553.8	 1991.0	    3.5	   -2.4	    2.8	   -6.7	  44.80	  44.60	.
2913154.0	  884.5	  545.2	 1338.0	  899.5	  553.6	 1990.0	    3.3	   -2.2	    3.0	   -2.8	  44.80	  44.60	.
2913156.0	  884.8	  545.2	 1337.0	  899.8	  553.6	 1990.0	    3.3	   -3.2	    2.8	    0.0	  44.80	  44.60	.
2913158.0	  884.9	  544.6	 1337.0	  899.8	  553.6	 1989.0	    3.7	   -4.5	    2.8	   -0.9	  44.80	  44.60	.
2913160.0	  885.6	  544.2	 1337.0	  900.3	  553.8	 1989.0	    3.7	   -4.7	    3.5	   -3.0	  44.80	  44.60	.
2913162.0	  885.7	  543.8	 1337.0	  900.5	  552.9	 1990.0	    4.8	   -7.7	    4.1	   -4.5	  44.80	  44.60	.
2913164.0	  886.0	  543.5	 1339.0	  901.0	  552.7	 1989.0	    7.4	  -10.7	    4.5	   -4.7	  44.80	  44.60	.
2913166.0	  887.1	  541.2	 1339.0	  901.3	  552.3	 1989.0	   10.4	  -12.9	    6.5	   -4.3	  44.80	  44.60	.
2913168.0	  888.2	  541.1	 1340.0	  901.9	  551.9	 1989.0	   10.2	  -11.2	    8.4	   -3.9	  44.80	  44.60	.
2913170.0	  889.1	  539.3	 1340.0	  903.1	  551.4	 1990.0	    8.0	   -6.5	    8.4	   -2.4	  44.80	  44.60	.
2913172.0	  889.5	  539.4	 1340.0	  903.7	  551.5	 1991.0	    7.1	   -3.4	    7.3	   -2.4	  44.80	  44.60	.
2913174.0	  890.1	  539.4	 1340.0	  904.0	  551.4	 1991.0	    6.7	   -1.5	    6.7	   -2.8	  44.80	  44.60	.
2913176.0	  891.0	  539.2	 1338.0	  904.9	  550.6	 1990.0	    6.0	   -3.6	    7.1	   -2.2	  44.80	  44.60	.
2913178.0	  891.2	  538.7	 1337.0	  905.5	  550.8	 1990.0	    4.1	   -4.9	    5.8	    0.2	  44.80	  44.60	.
2913180.0	  891.6	  538.2	 1337.0	  906.0	  550.9	 1990.0	    2.6	   -3.4	    4.1	    2.2	  44.80	  44.60	.
2913182.0	  891.7	  537.8	 1337.0	  906.0	  551.2	 1990.0	    1.9	   -0.7	    3.5	    2.1	  44.80	  44.60	.
2913184.0	  891.9	  538.3	 1337.0	  906.6	  551.4	 1991.0	    1.3	    0.9	    3.5	    1.9	  44.80	  44.60	.
2913186.0	  891.9	  538.2	 1337.0	  906.8	  551.4	 1994.0	    1.3	    1.1	    3.3	    1.9	  44.80	  44.60	.
2913188.0	  892.1	  538.3	 1337.0	  907.1	  551.7	 1993.0	    1.7	    0.0	    4.3	    2.4	  44.80	  44.60	.
2913190.0	  892.2	  538.4	 1338.0	  907.3	  551.9	 1993.0	    1.7	   -1.1	    5.6	    2.2	  44.80	  44.60	.
2913192.0	  892.5	  538.1	 1339.0	  908.4	  552.2	 1993.0	    1.7	   -1.3	    5.2	    1.7	  44.80	  44.60	.
2913194.0	  892.4	  537.8	 1339.0	  908.5	  552.1	 1993.0	    1.9	    0.4	    4.3	    1.5	  44.80	  44.60	.
2913196.0	  892.8	  538.2	 1339.0	  908.7	  552.4	 1993.0	    2.0	    2.6	    3.5	    1.5	  44.80	  44.60	.
2913198.0	  892.9	  538.5	 1339.0	  909.3	  552.5	 1995.0	    2.0	    3.6	    3.0	    1.3	  44.80	  44.60	.
2913200.0	  893.1	  538.8	 1339.0	  909.5	  552.6	 1994.0	    1.5	    2.8	    0.9	    1.9	  44.80	  44.60	.
2913202.0	  893.2	  539.1	 1341.0	  909.3	  552.6	 1994.0	    1.5	    1.5	   -1.7	    2.1	  44.80	  44.60	.
2913204.0	  893.3	  539.1	 1341.0	  909.2	  553.3	 1994.0	    1.7	    0.2	   -2.2	    0.6	  44.80	  44.60	.
2913206.0	  893.5	  539.0	 1341.0	  908.7	  552.9	 1993.0	    1.3	   -0.6	   -1.5	   -1.5	  44.80	  44.60	.
2913208.0	  893.7	  539.0	 1341.0	  908.9	  552.6	 1993.0	    0.2	   -0.7	   -0.4	   -2.2	  44.80	  44.60	.
2913210.0	  893.5	  538.9	 1341.0	  908.8	  552.5	 1994.0	   -0.7	   -0.9	    0.2	   -1.1	  44.80	  44.60	.
2913212.0	  893.4	  538.8	 1341.0	  908.9	  552.5	 1999.0	   -0.7	   -1.5	   -0.4	   -0.4	  44.80	  44.60	.
2913214.0	  893.4	  538.7	 1341.0	  908.8	  552.4	 1998.0	   -0.2	   -1.5	   -0.6	    0.0	  44.80	  44.60	.
2913216.0	  893.4	  538.4	 1340.0	  908.7	  552.5	 1998.0	   -0.2	   -0.7	   -1.7	    0.0	  44.80	  44.60	.
2913218.0	  893.4	  538.5	 1340.0	  908.7	  552.5	 1998.0	   -0.7	    0.4	   -3.2	    0.0	  44.80	  44.60	.
2913220.0	  893.3	  538.6	 1341.0	  908.1	  552.4	 1998.0	   -1.7	    0.7	   -4.1	   -0.2	  44.80	  44.60	.
2913222.0	  893.1	  538.7	 1341.0	  907.7	  552.5	 1999.0	   -2.4	    0.4	   -3.3	   -0.2	  44.80	  44.60	.
2913224.0	  892.8	  538.6	 1342.0	  907.5	  552.4	 1999.0	   -2.2	    0.9	   -2.0	    0.0	  44.90	  44.60	.
2913226.0	  892.6	  538.7	 1343.0	  907.5	  552.4	 2000.0	   -1.5	    2.8	   -2.0	    0.7	  44.90	  44.60	.
2913228.0	  892.6	  539.1	 1343.0	  907.2	  552.5	 2001.0	   -1.1	    4.1	   -4.1	    1.5	  44.90	  44.60	.
2913230.0	  892.5	  539.7	 1343.0	  906.9	  552.8	 2001.0	   -1.7	    3.9	   -5.4	    1.9	  44.90	  44.60	.
2913232.0	  892.3	  539.8	 1343.0	  905.9	  552.8	 2001.0	   -3.2	    3.2	   -4.5	    1.5	  44.90	  44.60	.
2913234.0	  892.0	  540.1	 1343.0	  905.9	  553.1	 2002.0	   -4.1	    3.6	   -3.3	    0.2	  44.90	  44.60	.
2913236.0	  891.4	  540.4	 1347.0	  905.8	  553.0	 2005.0	   -4.6	    4.1	   -3.0	   -1.3	  44.90	  44.60	.
2913238.0	  891.2	  541.0	 1347.0	  905.2	  552.7	 2005.0	   -4.3	    3.2	   -3.0	   -2.1	  44.90	  44.60	.
2913240.0	  890.6	  541.1	 1348.0	  905.0	  552.5	 2003.0	   -3.2	    1.3	   -2.2	   -1.7	  44.90	  44.60	.
2913242.0	  890.5	  541.1	 1348.0	  905.1	  552.5	 2003.0	   -2.8	   -0.2	   -2.2	   -1.5	  44.90	  44.60	.
2913244.0	  890.4	  541.0	 1348.0	  904.7	  552.3	 2003.0	   -3.2	   -0.4	   -2.8	   -3.0	  44.90	  44.60	.
2913246.0	  889.9	  541.0	 1348.0	  904.3	  552.1	 2004.0	   -4.5	   -0.6	   -2.6	   -5.2	  44.90	  44.60	.
2913248.0	  889.5	  541.0	 1349.0	  904.3	  551.3	 2005.0	   -4.5	   -1.7	   -0.6	   -6.4	  44.90	  44.60	.
MSG	2913249.0 -14  !V TARGET_POS TARG1 (960, 600) 1 0
MSG	2913250.0 -14 !V DRAW_LIST ../../runtime/dataviewer/step012/graphics/VC_1.vcl
2913250.0	  889.0	  540.8	 1349.0	  904.1	  550.7	 2004.0	   -5.2	   -3.2	    1.3	   -5.2	  44.90	  44.60	.
2913252.0	  888.9	  540.3	 1349.0	  904.6	  550.3	 2003.0	   -7.4	   -4.7	    3.2	   -6.9	  44.90	  44.60	.
2913254.0	  887.7	  540.0	 1349.0	  904.7	  550.3	 2003.0	   -9.5	   -5.6	    3.9	   -9.7	  44.90	  44.60	.
2913256.0	  886.8	  539.3	 1348.0	  905.4	  548.0	 2003.0	   -8.9	   -6.9	    3.5	  -10.5	  44.90	  44.60	.
2913258.0	  886.0	  538.8	 1348.0	  905.4	  547.8	 2003.0	   -8.4	   -9.9	    3.5	  -12.3	  44.90	  44.60	.
2913260.0	  885.8	  537.8	 1349.0	  905.8	  547.2	 2003.0	   -8.5	  -14.4	    4.5	  -14.4	  44.90	  44.60	.
2913262.0	  884.2	  536.2	 1350.0	  906.2	  544.5	 2003.0	  -11.7	  -18.3	    6.3	  -16.4	  44.90	  44.60	.
2913264.0	  884.0	  534.2	 1350.0	  907.0	  543.6	 2003.0	  -14.5	  -19.6	   10.8	  -14.4	  44.90	  44.60	.
MSG	2913265.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2913266.0	  881.5	  532.6	 1348.0	  907.6	  542.6	 2004.0	  -16.7	  -18.3	   14.1	  -14.6	  44.90	  44.60	.
2913268.0	  880.7	  530.9	 1348.0	  910.2	  541.4	 2005.0	  -16.1	  -16.1	   17.6	  -21.9	  44.90	  44.60	.
2913270.0	  878.5	  529.7	 1347.0	  910.6	  538.9	 2006.0	  -15.6	  -15.1	   19.3	  -27.7	  44.90	  44.60	.
2913272.0	  878.3	  528.5	 1346.0	  913.5	  535.6	 2007.0	  -16.0	  -14.0	   18.2	  -30.6	  44.90	  44.60	.
2913274.0	  875.5	  526.9	 1345.0	  914.7	  533.6	 2005.0	  -14.8	  -12.0	   15.8	  -28.6	  44.90	  44.60	.
2913276.0	  875.1	  526.2	 1342.0	  915.9	  530.3	 2005.0	  -12.6	   -9.0	   16.5	  -29.9	  44.90	  44.60	.
2913278.0	  873.7	  525.6	 1342.0	  916.7	  528.9	 2006.0	   -7.6	   -3.7	   20.0	  -43.7	  44.90	  44.60	.
2913280.0	  873.3	  525.0	 1339.0	  920.4	  524.3	 2007.0	    0.0	    3.0	   20.4	  -40.5	  44.90	  44.60	.
MSG	2913281.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2913282.0	  873.2	  526.1	 1335.0	  921.0	  516.2	 2008.0	   11.0	   62.8	   17.1	  -10.3	  44.90	  44.60	.
2913284.0	  875.6	  527.3	 1328.0	  922.6	  521.3	 2008.0	   27.3	  210.8	   15.2	   44.5	  44.90	  44.60	.
2913286.0	  877.3	  556.9	 1278.0	  923.7	  526.4	 2008.0	   49.4	  381.7	   23.8	  124.6	  44.90	  44.60	.
2913288.0	  883.9	  607.0	 1186.0	  925.9	  537.9	 1952.0	   62.0	  506.2	   40.1	  212.9	  44.90	  44.70	.
2913290.0	  891.5	  650.7	 1105.0	  930.5	  566.3	 1870.0	   74.4	  534.2	   54.8	  316.6	  44.90	  44.80	.
2913292.0	  894.8	  705.0	 1003.0	  937.4	  595.6	 1795.0	   77.0	  530.4	   62.4	  394.6	  45.00	  44.90	.
2913294.0	  906.5	  746.1	  908.0	  941.7	  638.9	 1683.0	   71.1	  523.0	   61.0	  447.2	  45.10	  45.00	.
2913296.0	  910.5	  797.4	  800.0	  948.4	  677.9	 1575.0	   58.6	  494.1	   54.4	  487.3	  45.20	  45.20	.
MSG	2913298.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2913298.0	  914.3	  840.7	  705.0	  952.5	  725.5	 1438.0	   53.7	  464.4	   45.1	  503.7	  45.30	  45.40	.
2913300.0	  918.8	  878.4	  613.0	  956.1	  773.3	 1294.0	   66.1	  401.5	   30.8	  519.7	  45.40	  45.60	.
2913302.0	  927.4	  918.1	  509.0	  958.5	  817.9	 1161.0	   64.3	  301.3	   17.4	  462.3	  45.50	  45.80	.
2913304.0	  933.4	  939.7	  462.0	  959.2	  869.9	 1007.0	   45.9	  178.6	    5.8	  339.3	  45.60	  46.10	.
2913306.0	  934.8	  945.0	  450.0	  958.9	  883.0	  963.0	   24.9	   87.1	   -1.1	  199.6	  45.60	  46.10	I
2913308.0	  936.5	  950.3	  439.0	  958.9	  895.9	  920.0	   17.0	   57.7	   -4.2	  104.8	  45.70	  46.20	.
2913310.0	  937.9	  955.7	  427.0	  958.2	  902.3	  898.0	   14.4	   48.2	   -6.0	   81.0	  45.70	  46.20	I
2913312.0	  939.6	  961.0	  416.0	  957.6	  908.7	  876.0	    9.3	   28.7	   -7.3	   69.1	  45.70	  46.20	.
2913314.0	  939.6	  961.0	  416.0	  956.9	  915.1	  854.0	    0.0	    0.0	   -6.2	   57.2	  45.70	  46.30	I
MSG	2913315.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2913316.0	   .	   .	    0.0	  956.2	  921.4	  833.0	   .	   .	   -3.8	   34.1	  45.70	  46.20	.
2913318.0	   .	   .	    0.0	  956.2	  921.4	  833.0	   .	   .	    0.0	    0.0	  45.70	  46.20	I
2913320.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	.
2913322.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	I
2913324.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	.
2913326.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	I
2913328.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	.
2913330.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	I
MSG	2913331.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2913332.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	.
2913334.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	I
2913336.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	.
2913338.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	I
2913340.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	.
2913342.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	I
2913344.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	.
2913346.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	I
MSG	2913348.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2913348.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	.
2913350.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	I
2913352.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	.
2913354.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	I
2913356.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	.
2913358.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	I
2913360.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	.
2913362.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	I
2913364.0	   .	   .	    0.0	   .	   .	    0.0	   .	   .	   .	   .	  45.70	  46.20	.
MSG	2913365.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2913366.0	   .	   .	    0.0	   .	   .	    0.0	    0.0	    0.0	   .	   .	  45.60	  46.20	I
2913368.0	  857.4	  928.6	  323.0	   .	   .	    0.0	  -15.4	  -36.3	   .	   .	  45.60	  46.20	.
2913370.0	  854.6	  921.9	  337.0	   .	   .	    0.0	  -25.6	  -60.9	   .	   .	  45.60	  46.10	I
2913372.0	  851.8	  915.1	  351.0	   .	   .	    0.0	  -30.5	  -73.4	   .	   .	  45.60	  46.10	.
2913374.0	  849.0	  908.4	  366.0	   .	   .	    0.0	  -35.5	  -86.4	    2.2	   -1.1	  45.50	  45.90	I
2913376.0	  846.3	  901.5	  380.0	  789.0	  864.9	  767.0	  -46.0	 -111.5	   -2.7	  -32.7	  45.50	  45.90	.
2913378.0	  840.7	  887.9	  409.0	  788.3	  859.0	  785.0	  -96.3	 -196.5	   -6.4	  -64.0	  45.50	  45.80	I
2913380.0	  835.0	  874.2	  438.0	  787.7	  853.2	  803.0	 -154.6	 -322.1	   -8.6	 -116.8	  45.50	  45.80	.
MSG	2913381.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2913382.0	  807.7	  827.7	  555.0	  786.6	  841.5	  840.0	 -165.2	 -396.6	   -8.3	 -192.1	  45.40	  45.60	.
2913384.0	  794.9	  784.7	  646.0	  786.0	  818.2	  914.0	 -117.7	 -375.6	   -5.3	 -245.1	  45.30	  45.50	.
2913386.0	  790.8	  760.4	  703.0	  785.5	  788.9	  996.0	  -51.0	 -287.0	   -0.7	 -246.7	  45.30	  45.30	.
2913388.0	  787.9	  736.4	  747.0	  785.9	  772.0	 1068.0	  -23.4	 -233.2	    6.6	 -228.2	  45.20	  45.20	.
2913390.0	  787.0	  720.0	  786.0	  786.3	  753.6	 1139.0	  -13.6	 -207.2	   12.5	 -218.7	  45.20	  45.20	.
2913392.0	  786.0	  698.6	  830.0	  788.8	  729.7	 1203.0	   -9.4	 -197.9	   12.9	 -224.5	  45.10	  45.10	.
2913394.0	  785.3	  685.8	  856.0	  789.4	  712.6	 1245.0	  -10.7	 -199.1	    9.4	 -217.6	  45.10	  45.00	.
2913396.0	  784.5	  663.5	  905.0	  789.8	  691.5	 1307.0	  -14.4	 -200.6	    7.9	 -217.4	  45.10	  45.00	.
MSG	2913398.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2913398.0	  782.7	  647.6	  938.0	  790.4	  674.3	 1357.0	  -18.7	 -191.2	    8.7	 -216.0	  45.00	  44.90	.
2913400.0	  780.8	  628.5	  977.0	  792.1	  650.6	 1421.0	  -22.4	 -162.2	    5.4	 -205.5	  45.00	  44.80	.
2913402.0	  778.9	  617.8	 1005.0	  791.8	  637.1	 1470.0	  -22.4	 -147.7	    0.9	 -177.3	  45.00	  44.80	.
2913404.0	  776.2	  606.1	 1029.0	  791.3	  618.2	 1515.0	  -19.3	 -143.8	   -1.3	 -151.0	  45.00	  44.80	.
2913406.0	  775.2	  590.6	 1060.0	  791.7	  611.4	 1554.0	  -17.2	 -145.8	   -1.1	 -142.5	  45.00	  44.80	.
2913408.0	  774.1	  578.4	 1087.0	  791.5	  595.1	 1610.0	  -15.2	 -140.9	   -2.8	 -134.0	  45.00	  44.70	.
2913410.0	  771.7	  567.1	 1111.0	  791.0	  583.6	 1658.0	  -15.8	 -133.1	   -5.8	 -125.3	  44.90	  44.70	.
2913412.0	  771.5	  554.0	 1132.0	  790.5	  574.1	 1689.0	  -17.4	 -122.3	   -6.7	 -110.7	  44.90	  44.70	.
2913414.0	  769.3	  543.6	 1167.0	  789.6	  565.2	 1712.0	  -20.8	 -103.1	   -5.0	 -100.7	  44.90	  44.70	.
MSG	2913415.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2913416.0	  767.1	  536.3	 1191.0	  789.3	  554.1	 1747.0	  -25.4	  -94.9	   -2.4	 -102.7	  44.90	  44.70	.
2913418.0	  764.9	  529.5	 1204.0	  789.5	  549.6	 1778.0	  -23.8	  -97.3	   -0.4	 -106.3	  44.90	  44.70	.
2913420.0	  762.2	  517.2	 1230.0	  789.3	  534.6	 1809.0	  -18.0	  -92.1	   -0.9	 -104.1	  44.90	  44.60	.
2913422.0	  761.4	  510.5	 1243.0	  789.4	  527.7	 1836.0	  -10.6	  -79.8	   -3.0	  -93.6	  44.90	  44.60	.
2913424.0	  760.9	  506.0	 1254.0	  788.9	  520.3	 1860.0	   -5.4	  -66.7	   -3.9	  -71.0	  44.90	  44.60	.
2913426.0	  760.5	  498.0	 1270.0	  788.3	  513.8	 1881.0	   -4.6	  -69.5	   -3.3	  -60.0	  44.90	  44.60	.
2913428.0	  760.2	  494.0	 1284.0	  788.3	  510.5	 1896.0	   -5.0	  -68.9	   -1.1	  -52.9	  44.90	  44.60	.
2913430.0	  759.6	  485.3	 1300.0	  788.2	  505.4	 1917.0	   -5.4	  -57.7	   -0.4	  -53.1	  44.90	  44.60	.
MSG	2913431.0 -16  !V TARGET_POS TARG1 (960, 600) 1 0
2913432.0	  759.1	  481.8	 1309.0	  788.4	  500.4	 1943.0	   -4.5	  -42.6	   -1.1	  -54.7	  44.90	  44.60	.
2913434.0	  758.7	  479.3	 1317.0	  788.0	  495.5	 1951.0	   -2.8	  -27.7	   -1.7	  -52.5	  44.90	  44.60	.
2913436.0	  758.7	  477.2	 1324.0	  787.9	  491.1	 1964.0	   -1.5	  -22.0	   -1.5	  -49.3	  44.90	  44.60	.
2913438.0	  758.5	  475.1	 1328.0	  787.8	  486.6	 1980.0	   -0.7	  -17.0	   -0.7	  -49.5	  44.90	  44.60	.
