** CONVERTED FROM F:\HBOT-Visual-Task-Files\Horizontal Step\step069.edf using edfapi 3.1 Win32 Mar  2 2011 on Mon Jun 09 08:51:31 2014
** DATE: Mon Apr 30 09:47:15 2012
** TYPE: EDF_FILE BINARY EVENT SAMPLE TAGGED
** VERSION: EYELINK II 1
** SOURCE: EYELINK II
** EYELINK II v2.22 Feb  8 2008
** SERIAL NUMBERS: board=9913E headband=9C38F
** RECORDED BY Step_Displacement
** SREB1.5.58 LID:56738F02 Mod:2010.07.20 13:57 EDT
**

MSG	4745025.0 DISPLAY_COORDS 0 0 1919 1199
MSG	4745025.0 RETRACE_INTERVAL  16.6517459003
INPUT	4745976.0	255
INPUT	4746720.0	255
INPUT	4747346.0	255
MSG	4749341.0 DRIFTCORRECT LR LEFT  at 960,600  OFFSET 0.52 deg.  -23.9,-6.3 pix.
MSG	4749341.0 DRIFTCORRECT LR RIGHT at 960,600  OFFSET 0.08 deg.  -3.1,2.3 pix.
MSG	4750827.0 TRIALID 0
MSG	4750842.0 RECCFG P 500 2 1 
MSG	4750842.0 GAZE_COORDS 0.00 0.00 1919.00 1199.00
MSG	4750843.0 !MODE RECORD P 500 2 1
START	4750844.0 	LEFT	RIGHT	SAMPLES	EVENTS
PRESCALER	1
VPRESCALER	1
PUPIL	AREA
EVENTS	GAZE	LEFT	RIGHT	RES	RATE	 500.00	TRACKING	P	FILTER	2
SAMPLES	GAZE	LEFT	RIGHT	VEL	RES	RATE	 500.00	TRACKING	P	FILTER	2
INPUT	4750844.0	255
4750898.0	 1040.0	  566.5	 1173.0	 1024.5	  553.9	 1163.0	   -8.9	   -0.3	   -3.0	   -2.0	  47.50	  49.40	.
4750900.0	 1038.9	  566.9	 1171.0	 1024.4	  553.5	 1162.0	   -7.4	    3.2	   -3.3	   -1.3	  47.50	  49.40	.
4750902.0	 1038.8	  567.1	 1171.0	 1024.0	  553.6	 1162.0	   -4.2	    1.7	   -2.8	   -0.2	  47.50	  49.40	.
4750904.0	 1038.4	  567.1	 1172.0	 1023.6	  553.5	 1159.0	   -2.5	    1.0	   -2.3	    1.5	  47.50	  49.40	.
4750906.0	 1038.1	  567.3	 1173.0	 1023.7	  553.8	 1159.0	   -1.6	    0.8	   -1.8	    3.0	  47.50	  49.40	.
4750908.0	 1038.2	  567.3	 1171.0	 1023.4	  554.2	 1159.0	   -1.1	    0.8	   -1.8	    3.5	  47.50	  49.40	.
4750910.0	 1038.1	  567.4	 1172.0	 1023.2	  554.7	 1158.0	   -1.6	    1.3	   -1.2	    2.5	  47.50	  49.40	.
4750912.0	 1037.8	  567.5	 1172.0	 1023.1	  554.7	 1158.0	   -4.9	    3.2	   -1.8	    2.7	  47.50	  49.40	.
4750914.0	 1037.6	  567.9	 1172.0	 1023.3	  554.8	 1158.0	   -7.2	    5.9	   -4.4	    4.6	  47.50	  49.40	.
4750916.0	 1035.9	  568.7	 1173.0	 1022.3	  555.7	 1158.0	   -6.5	    7.3	   -6.7	    5.7	  47.50	  49.40	.
4750918.0	 1035.9	  569.7	 1173.0	 1021.5	  556.4	 1157.0	   -5.4	    5.4	   -6.1	    4.4	  47.50	  49.40	.
4750920.0	 1035.8	  570.0	 1169.0	 1021.1	  556.5	 1157.0	   -4.7	    2.7	   -3.7	    5.1	  47.50	  49.40	.
4750922.0	 1034.6	  569.8	 1169.0	 1021.0	  556.6	 1157.0	   -9.5	    1.2	   -2.5	    7.8	  47.50	  49.40	.
4750924.0	 1034.5	  570.2	 1170.0	 1020.7	  558.5	 1156.0	  -13.5	    2.4	   -3.0	    8.4	  47.50	  49.40	.
4750926.0	 1031.8	  570.2	 1170.0	 1020.5	  559.0	 1156.0	  -13.0	    6.4	   -4.6	    9.3	  47.50	  49.40	.
4750928.0	 1030.9	  571.0	 1171.0	 1019.9	  559.1	 1156.0	   -8.8	    8.3	   -5.3	   11.1	  47.50	  49.40	.
4750930.0	 1030.8	  572.8	 1171.0	 1019.2	  561.5	 1157.0	   -2.5	    8.8	   -4.0	   13.6	  47.50	  49.50	.
4750932.0	 1030.5	  572.5	 1170.0	 1019.0	  562.6	 1157.0	   -0.2	    9.6	   -2.8	   13.8	  47.50	  49.50	.
4750934.0	 1030.8	  573.9	 1170.0	 1019.1	  563.6	 1157.0	    0.4	   10.8	   -2.6	   10.8	  47.60	  49.50	.
4750936.0	 1030.8	  575.6	 1170.0	 1018.4	  565.2	 1157.0	   -0.7	   11.1	   -3.9	    8.1	  47.60	  49.50	.
4750938.0	 1030.7	  576.1	 1170.0	 1018.3	  565.3	 1157.0	   -1.4	    5.9	   -4.7	    4.4	  47.60	  49.50	.
4750940.0	 1030.2	  576.9	 1171.0	 1017.6	  565.7	 1158.0	   -0.7	   -0.2	   -6.0	    6.2	  47.60	  49.50	.
4750942.0	 1030.6	  576.1	 1173.0	 1017.2	  565.7	 1160.0	    0.2	   -4.0	   -6.7	    9.1	  47.60	  49.50	.
4750944.0	 1030.5	  575.5	 1173.0	 1016.1	  568.5	 1163.0	   -0.4	   -4.7	   -5.4	    7.2	  47.60	  49.50	.
4750946.0	 1030.5	  575.1	 1173.0	 1016.0	  567.9	 1164.0	   -1.1	   -2.0	   -3.3	    1.9	  47.60	  49.50	.
4750948.0	 1030.1	  575.1	 1174.0	 1015.7	  567.8	 1165.0	   -2.1	   -0.2	   -2.3	   -2.5	  47.60	  49.50	.
4750950.0	 1030.4	  575.3	 1174.0	 1015.7	  567.5	 1166.0	   -4.0	    0.0	   -3.5	   -2.0	  47.60	  49.50	.
4750952.0	 1029.4	  575.2	 1174.0	 1015.1	  567.4	 1166.0	   -5.6	    1.2	   -3.9	   -1.7	  47.60	  49.50	.
4750954.0	 1028.9	  575.0	 1174.0	 1014.6	  567.1	 1166.0	   -6.0	    4.2	   -2.6	   -1.0	  47.60	  49.50	.
4750956.0	 1028.4	  576.1	 1174.0	 1014.6	  567.2	 1166.0	   -5.3	    5.9	   -0.5	   -0.3	  47.60	  49.50	.
4750958.0	 1028.0	  576.9	 1174.0	 1014.7	  567.1	 1166.0	   -4.0	    3.7	    0.9	   -0.3	  47.60	  49.50	.
4750960.0	 1027.3	  576.8	 1174.0	 1014.7	  567.2	 1166.0	   -1.6	    1.0	    0.5	   -1.0	  47.60	  49.50	.
4750962.0	 1027.7	  576.5	 1174.0	 1015.0	  566.9	 1166.0	    1.1	    0.2	   -0.5	   -1.5	  47.60	  49.50	.
4750964.0	 1027.8	  577.1	 1174.0	 1014.6	  566.8	 1166.0	    2.5	    0.5	   -1.4	   -1.9	  47.60	  49.50	.
4750966.0	 1028.1	  576.7	 1174.0	 1014.5	  566.6	 1165.0	    1.8	   -1.0	   -0.5	   -2.2	  47.60	  49.50	.
4750968.0	 1028.3	  576.9	 1174.0	 1014.4	  566.4	 1165.0	   -0.0	   -3.5	    1.2	   -2.9	  47.60	  49.50	.
4750970.0	 1028.2	  576.1	 1174.0	 1014.9	  566.0	 1165.0	   -1.8	   -5.4	    2.5	   -4.7	  47.60	  49.50	.
4750972.0	 1027.7	  575.6	 1173.0	 1014.9	  565.7	 1165.0	   -2.3	   -6.4	    2.8	   -6.2	  47.60	  49.50	.
4750974.0	 1027.7	  574.8	 1173.0	 1015.4	  564.5	 1165.0	   -0.5	   -6.4	    2.6	   -6.4	  47.60	  49.50	.
4750976.0	 1027.5	  574.4	 1174.0	 1015.5	  564.2	 1166.0	    1.4	   -4.7	    1.9	   -5.1	  47.60	  49.50	.
